timestamp,func_id,func_name,color
1508190311.932005,7730,update_curr,grey
1508190311.932087,7750,update_min_vruntime,grey
1508190311.932094,7760,update_rq_clock.part.79,grey
1508190311.932170,2060,__sched_yield,grey
1508190311.932221,6790,sys_sched_yield,grey
1508190311.932347,760,PyObject_IsInstance,grey
1508190311.932538,1680,__enqueue_entity,grey
1508190311.932757,2070,__schedule,grey
1508190311.933004,6840,sysret_check,grey
1508190311.933088,7730,update_curr,grey
1508190311.933095,2070,__schedule,grey
1508190311.933171,5900,put_prev_task_fair,grey
1508190311.933221,2070,__schedule,grey
1508190311.933349,340,PyEval_EvalFrameEx,grey
1508190311.933538,1520,__audit_syscall_exit,grey
1508190311.933757,7670,unroll_tree_refs,grey
1508190311.934005,1520,__audit_syscall_exit,grey
1508190311.934088,5980,rb_next,grey
1508190311.934097,1510,__audit_syscall_entry,grey
1508190311.934171,6850,sysret_signal,grey
1508190311.934221,2070,__schedule,grey
1508190311.934350,1250,[unknown],grey
1508190311.934538,1510,__audit_syscall_entry,grey
1508190311.934758,5900,put_prev_task_fair,grey
1508190311.935005,2060,__sched_yield,grey
1508190311.935088,5730,pick_next_task_fair,grey
1508190311.935096,5030,mntput,grey
1508190311.935171,6400,set_next_entity,grey
1508190311.935221,5960,rb_erase,grey
1508190311.935350,1250,[unknown],grey
1508190311.935537,6090,rcu_note_context_switch,grey
1508190311.935758,6790,sys_sched_yield,grey
1508190311.936009,1510,__audit_syscall_entry,grey
1508190311.936090,3080,cpuacct_charge,grey
1508190311.936095,5900,put_prev_task_fair,grey
1508190311.936172,6840,sysret_check,grey
1508190311.936222,2660,_raw_spin_lock_irq,grey
1508190311.936349,590,PyNumber_Negative@plt,grey
1508190311.936537,5900,put_prev_task_fair,grey
1508190311.936759,2070,__schedule,grey
1508190311.937009,6840,sysret_check,grey
1508190311.937090,2070,__schedule,grey
1508190311.937095,5980,rb_next,grey
1508190311.937174,5110,native_sched_clock,grey
1508190311.937224,2070,__schedule,grey
1508190311.937349,330,PyEval_EvalCodeEx,grey
1508190311.937537,6860,system_call,grey
1508190311.937759,2070,__schedule,grey
1508190311.938012,5110,native_sched_clock,grey
1508190311.938091,5900,put_prev_task_fair,grey
1508190311.938095,7670,unroll_tree_refs,grey
1508190311.938175,4670,kfree,grey
1508190311.938225,7670,unroll_tree_refs,grey
1508190311.938351,5010,mmap_region,grey
1508190311.938536,2810,auditsys,grey
1508190311.938761,5330,path_put,grey
1508190311.939012,5330,path_put,grey
1508190311.939092,1510,__audit_syscall_entry,grey
1508190311.939097,7730,update_curr,grey
1508190311.939175,6790,sys_sched_yield,grey
1508190311.939226,6840,sysret_check,grey
1508190311.939353,580,PyNumber_Negative,grey
1508190311.939536,5730,pick_next_task_fair,grey
1508190311.939763,7730,update_curr,grey
1508190311.940013,6840,sysret_check,grey
1508190311.940092,1520,__audit_syscall_exit,grey
1508190311.940097,5730,pick_next_task_fair,grey
1508190311.940176,5960,rb_erase,grey
1508190311.940226,6840,sysret_check,grey
1508190311.940356,340,PyEval_EvalFrameEx,grey
1508190311.940536,7730,update_curr,grey
1508190311.940763,6270,sched_clock_cpu,grey
1508190311.941012,2060,__sched_yield,grey
1508190311.941094,7730,update_curr,grey
1508190311.941098,3170,current_kernel_time,grey
1508190311.941177,1510,__audit_syscall_entry,grey
1508190311.941228,3170,current_kernel_time,grey
1508190311.941356,340,PyEval_EvalFrameEx,grey
1508190311.941536,3080,cpuacct_charge,grey
1508190311.941763,6840,sysret_check,grey
1508190311.942012,5960,rb_erase,grey
1508190311.942095,6880,system_call_fastpath,grey
1508190311.942098,7760,update_rq_clock.part.79,grey
1508190311.942180,5110,native_sched_clock,grey
1508190311.942229,6840,sysret_check,grey
1508190311.942357,1250,[unknown],grey
1508190311.942538,6090,rcu_note_context_switch,grey
1508190311.942764,7670,unroll_tree_refs,grey
1508190311.943013,3080,cpuacct_charge,grey
1508190311.943096,6840,sysret_check,grey
1508190311.943098,5900,put_prev_task_fair,grey
1508190311.943180,2060,__sched_yield,grey
1508190311.943230,5900,put_prev_task_fair,grey
1508190311.943358,1250,[unknown],grey
1508190311.943539,6790,sys_sched_yield,grey
1508190311.943766,2070,__schedule,grey
1508190311.944014,2070,__schedule,grey
1508190311.944096,2070,__schedule,grey
1508190311.944099,5110,native_sched_clock,grey
1508190311.944181,3170,current_kernel_time,grey
1508190311.944230,1520,__audit_syscall_exit,grey
1508190311.944359,340,PyEval_EvalFrameEx,grey
1508190311.944540,1520,__audit_syscall_exit,grey
1508190311.944768,3360,dput,grey
1508190311.945016,6790,sys_sched_yield,grey
1508190311.945098,7930,yield_task_fair,grey
1508190311.945100,2860,blas_thread_server,grey
1508190311.945182,6870,system_call_after_swapgs,grey
1508190311.945231,5110,native_sched_clock,grey
1508190311.945361,1030,PyTuple_New,grey
1508190311.945541,6850,sysret_signal,grey
1508190311.945770,4670,kfree,grey
1508190311.946017,5110,native_sched_clock,grey
1508190311.946099,5110,native_sched_clock,grey
1508190311.946100,1510,__audit_syscall_entry,grey
1508190311.946183,7670,unroll_tree_refs,grey
1508190311.946232,2860,blas_thread_server,grey
1508190311.946363,1210,Py_UniversalNewlineFread,grey
1508190311.946542,6400,set_next_entity,grey
1508190311.946771,1520,__audit_syscall_exit,grey
1508190311.947019,6840,sysret_check,grey
1508190311.947100,2060,__sched_yield,grey
1508190311.947101,6870,system_call_after_swapgs,grey
1508190311.947184,1520,__audit_syscall_exit,grey
1508190311.947233,6090,rcu_note_context_switch,grey
1508190311.947366,2380,_dl_relocate_object,grey
1508190311.947542,7670,unroll_tree_refs,grey
1508190311.947771,6840,sysret_check,grey
1508190311.948019,1520,__audit_syscall_exit,grey
1508190311.948100,1520,__audit_syscall_exit,grey
1508190311.948102,7730,update_curr,grey
1508190311.948185,1520,__audit_syscall_exit,grey
1508190311.948234,5900,put_prev_task_fair,grey
1508190311.948366,840,PyParser_AddToken,grey
1508190311.948543,6090,rcu_note_context_switch,grey
1508190311.948772,7670,unroll_tree_refs,grey
1508190311.949020,5730,pick_next_task_fair,grey
1508190311.949101,5980,rb_next,grey
1508190311.949104,5730,pick_next_task_fair,grey
1508190311.949186,7730,update_curr,grey
1508190311.949236,3630,flush_tlb_func,grey
1508190311.949366,5940,radix_tree_lookup_slot,grey
1508190311.949545,1510,__audit_syscall_entry,grey
1508190311.949773,5110,native_sched_clock,grey
1508190311.950021,2070,__schedule,grey
1508190311.950102,2060,__sched_yield,grey
1508190311.950105,6090,rcu_note_context_switch,grey
1508190311.950187,5900,put_prev_task_fair,grey
1508190311.950236,7730,update_curr,grey
1508190311.950367,1250,[unknown],grey
1508190311.950546,2070,__schedule,grey
1508190311.950773,6400,set_next_entity,grey
1508190311.951022,5900,put_prev_task_fair,grey
1508190311.951104,4670,kfree,grey
1508190311.951106,6850,sysret_signal,grey
1508190311.951188,1520,__audit_syscall_exit,grey
1508190311.951237,2070,__schedule,grey
1508190311.951367,870,PySequence_GetItem@plt,grey
1508190311.951548,2660,_raw_spin_lock_irq,grey
1508190311.951776,6840,sysret_check,grey
1508190311.952023,5900,put_prev_task_fair,grey
1508190311.952105,2060,__sched_yield,grey
1508190311.952107,2650,_raw_spin_lock,grey
1508190311.952188,2070,__schedule,grey
1508190311.952240,1510,__audit_syscall_entry,grey
1508190311.952370,1610,__d_lookup_rcu,grey
1508190311.952549,2810,auditsys,grey
1508190311.952776,7750,update_min_vruntime,grey
1508190311.953024,5900,put_prev_task_fair,grey
1508190311.953106,2860,blas_thread_server,grey
1508190311.953108,2650,_raw_spin_lock,grey
1508190311.953188,5110,native_sched_clock,grey
1508190311.953240,5900,put_prev_task_fair,grey
1508190311.953370,320,PyEval_EvalCode,grey
1508190311.953550,5900,put_prev_task_fair,grey
1508190311.953779,2070,__schedule,grey
1508190311.954025,2810,auditsys,grey
1508190311.954106,2060,__sched_yield,grey
1508190311.954109,2070,__schedule,grey
1508190311.954189,5110,native_sched_clock,grey
1508190311.954241,5960,rb_erase,grey
1508190311.954371,4240,google::protobuf::io::CodedInputStream::DecrementRecursionDepthAndPopLimit,grey
1508190311.954551,2860,blas_thread_server,grey
1508190311.954780,2070,__schedule,grey
1508190311.955026,5110,native_sched_clock,grey
1508190311.955109,2660,_raw_spin_lock_irq,grey
1508190311.955110,2660,_raw_spin_lock_irq,grey
1508190311.955190,2070,__schedule,grey
1508190311.955244,1510,__audit_syscall_entry,grey
1508190311.955371,540,PyNode_AddChild,grey
1508190311.955551,5730,pick_next_task_fair,grey
1508190311.955781,6870,system_call_after_swapgs,grey
1508190311.956027,2650,_raw_spin_lock,grey
1508190311.956109,6840,sysret_check,grey
1508190311.956114,1510,__audit_syscall_entry,grey
1508190311.956191,6790,sys_sched_yield,grey
1508190311.956244,2070,__schedule,grey
1508190311.956370,1170,PyUnicodeUCS4_DecodeUTF8@plt,grey
1508190311.956552,2060,__sched_yield,grey
1508190311.956781,6840,sysret_check,grey
1508190311.957028,2650,_raw_spin_lock,grey
1508190311.957111,2660,_raw_spin_lock_irq,grey
1508190311.957114,2070,__schedule,grey
1508190311.957193,6790,sys_sched_yield,grey
1508190311.957244,7760,update_rq_clock.part.79,grey
1508190311.957370,1250,[unknown],grey
1508190311.957552,1520,__audit_syscall_exit,grey
1508190311.957782,5960,rb_erase,grey
1508190311.958029,7930,yield_task_fair,grey
1508190311.958113,5110,native_sched_clock,grey
1508190311.958115,7670,unroll_tree_refs,grey
1508190311.958196,1520,__audit_syscall_exit,grey
1508190311.958246,5110,native_sched_clock,grey
1508190311.958372,1030,PyTuple_New,grey
1508190311.958553,2060,__sched_yield,grey
1508190311.958783,1510,__audit_syscall_entry,grey
1508190311.959030,5900,put_prev_task_fair,grey
1508190311.959114,5960,rb_erase,grey
1508190311.959115,1520,__audit_syscall_exit,grey
1508190311.959198,6090,rcu_note_context_switch,grey
1508190311.959246,6880,system_call_fastpath,grey
1508190311.959373,1250,[unknown],grey
1508190311.959556,1520,__audit_syscall_exit,grey
1508190311.959784,6870,system_call_after_swapgs,grey
1508190311.960032,5900,put_prev_task_fair,grey
1508190311.960115,3170,current_kernel_time,grey
1508190311.960116,2070,__schedule,grey
1508190311.960199,3080,cpuacct_charge,grey
1508190311.960248,1510,__audit_syscall_entry,grey
1508190311.960378,1250,[unknown],grey
1508190311.960557,2070,__schedule,grey
1508190311.960785,5730,pick_next_task_fair,grey
1508190311.961034,6090,rcu_note_context_switch,grey
1508190311.961115,7760,update_rq_clock.part.79,grey
1508190311.961117,3080,cpuacct_charge,grey
1508190311.961199,6840,sysret_check,grey
1508190311.961248,2070,__schedule,grey
1508190311.961380,3600,find_vma,grey
1508190311.961558,2070,__schedule,grey
1508190311.961787,5900,put_prev_task_fair,grey
1508190311.962035,5980,rb_next,grey
1508190311.962116,1520,__audit_syscall_exit,grey
1508190311.962118,3360,dput,grey
1508190311.962199,5900,put_prev_task_fair,grey
1508190311.962248,6840,sysret_check,grey
1508190311.962381,840,PyParser_AddToken,grey
1508190311.962559,5900,put_prev_task_fair,grey
1508190311.962789,2070,__schedule,grey
1508190311.963035,2860,blas_thread_server,grey
1508190311.963116,5980,rb_next,grey
1508190311.963118,5110,native_sched_clock,grey
1508190311.963200,5330,path_put,grey
1508190311.963249,2860,blas_thread_server,grey
1508190311.963382,340,PyEval_EvalFrameEx,grey
1508190311.963561,7730,update_curr,grey
1508190311.963790,2070,__schedule,grey
1508190311.964036,2070,__schedule,grey
1508190311.964118,5730,pick_next_task_fair,grey
1508190311.964119,2650,_raw_spin_lock,grey
1508190311.964200,1680,__enqueue_entity,grey
1508190311.964249,1520,__audit_syscall_exit,grey
1508190311.964383,1080,PyType_GenericAlloc,grey
1508190311.964561,5730,pick_next_task_fair,grey
1508190311.964791,5330,path_put,grey
1508190311.965037,2660,_raw_spin_lock_irq,grey
1508190311.965119,5330,path_put,grey
1508190311.965120,2070,__schedule,grey
1508190311.965201,6840,sysret_check,grey
1508190311.965250,7750,update_min_vruntime,grey
1508190311.965383,2830,avc_has_perm_noaudit,grey
1508190311.965562,7730,update_curr,grey
1508190311.965790,6270,sched_clock_cpu,grey
1508190311.966038,6840,sysret_check,grey
1508190311.966121,7730,update_curr,grey
1508190311.966122,1520,__audit_syscall_exit,grey
1508190311.966201,6840,sysret_check,grey
1508190311.966251,3080,cpuacct_charge,grey
1508190311.966385,1280,_IO_getc,grey
1508190311.966564,5900,put_prev_task_fair,grey
1508190311.966791,1680,__enqueue_entity,grey
1508190311.967038,2060,__sched_yield,grey
1508190311.967121,6840,sysret_check,grey
1508190311.967123,3360,dput,grey
1508190311.967203,2660,_raw_spin_lock_irq,grey
1508190311.967253,6840,sysret_check,grey
1508190311.967385,1250,[unknown],grey
1508190311.967565,3360,dput,grey
1508190311.967791,2860,blas_thread_server,grey
1508190311.968038,6400,set_next_entity,grey
1508190311.968123,2070,__schedule,grey
1508190311.968123,1510,__audit_syscall_entry,grey
1508190311.968204,7730,update_curr,grey
1508190311.968254,6840,sysret_check,grey
1508190311.968384,1480,__GI___libc_close,grey
1508190311.968566,7930,yield_task_fair,grey
1508190311.968793,6790,sys_sched_yield,grey
1508190311.969039,4670,kfree,grey
1508190311.969124,2860,blas_thread_server,grey
1508190311.969125,5110,native_sched_clock,grey
1508190311.969205,2060,__sched_yield,grey
1508190311.969254,2060,__sched_yield,grey
1508190311.969388,2410,_int_realloc,grey
1508190311.969566,6880,system_call_fastpath,grey
1508190311.969793,2070,__schedule,grey
1508190311.970040,5960,rb_erase,grey
1508190311.970124,3080,cpuacct_charge,grey
1508190311.970126,6840,sysret_check,grey
1508190311.970205,1510,__audit_syscall_entry,grey
1508190311.970255,5900,put_prev_task_fair,grey
1508190311.970392,340,PyEval_EvalFrameEx,grey
1508190311.970569,1520,__audit_syscall_exit,grey
1508190311.970794,1510,__audit_syscall_entry,grey
1508190311.971042,3360,dput,grey
1508190311.971126,1520,__audit_syscall_exit,grey
1508190311.971126,6840,sysret_check,grey
1508190311.971207,2070,__schedule,grey
1508190311.971256,6400,set_next_entity,grey
1508190311.971392,940,PyString_FromStringAndSize,grey
1508190311.971570,2070,__schedule,grey
1508190311.971796,1510,__audit_syscall_entry,grey
1508190311.972386,1210,Py_UniversalNewlineFread,grey
1508190311.973201,1250,[unknown],grey
1508190311.973331,1460,_PyType_Lookup,grey
1508190311.974283,840,PyParser_AddToken,grey
1508190311.975243,540,PyNode_AddChild,grey
1508190311.976211,4230,google::protobuf::internal::WireFormatLite::ReadBytes,grey
1508190311.976308,3560,find_busiest_group,grey
1508190311.977188,4840,malloc@plt,grey
1508190311.978173,2400,_int_malloc,grey
1508190311.979161,1010,PyTokenizer_Get,grey
1508190311.980153,1250,[unknown],grey
1508190311.980915,4570,intel_idle,grey
1508190311.981149,840,PyParser_AddToken,grey
1508190311.982147,800,PyObject_Realloc,grey
1508190311.983144,900,PyString_AsStringAndSize,grey
1508190311.984143,6530,std::_Hashtable<char,grey
1508190311.985142,3900,google::protobuf::DescriptorPool::FindMessageTypeByName,grey
1508190311.986154,1440,_PyString_Resize,grey
1508190311.987154,1610,__d_lookup_rcu,grey
1508190311.988151,3260,do_lookup_x,grey
1508190311.989133,3260,do_lookup_x,grey
1508190311.990103,3260,do_lookup_x,grey
1508190311.991079,3260,do_lookup_x,grey
1508190311.992075,2370,_dl_lookup_symbol_x,grey
1508190311.993063,6650,std::string::reserve,grey
1508190311.994052,840,PyParser_AddToken,grey
1508190311.995089,1390,_PyObject_GenericGetAttrWithDict,grey
1508190311.996096,1250,[unknown],grey
1508190311.997096,2370,_dl_lookup_symbol_x,grey
1508190311.998101,3260,do_lookup_x,grey
1508190311.999101,3260,do_lookup_x,grey
1508190312.000098,3260,do_lookup_x,grey
1508190312.001081,3260,do_lookup_x,grey
1508190312.002081,6500,std::_Function_handler<tensorflow::Status,grey
1508190312.003070,1250,[unknown],grey
1508190312.004088,1250,[unknown],grey
1508190312.005094,6150,realloc@plt,grey
1508190312.006096,1250,[unknown],grey
1508190312.007084,1250,[unknown],grey
1508190312.008073,670,PyObject_Free,grey
1508190312.009078,1250,[unknown],grey
1508190312.010072,670,PyObject_Free,grey
1508190312.011065,1090,PyType_IsSubtype,grey
1508190312.012080,3800,generic_permission,grey
1508190312.012151,4570,intel_idle,grey
1508190312.012185,4570,intel_idle,grey
1508190312.013160,3030,copy_pte_range,grey
1508190312.013299,4570,intel_idle,grey
1508190312.013800,4620,irq_return,grey
1508190312.014223,3020,copy_page_rep,grey
1508190312.014304,4570,intel_idle,grey
1508190312.014652,3020,copy_page_rep,grey
1508190312.015300,4570,intel_idle,grey
1508190312.015386,6170,release_pages,grey
1508190312.015667,7650,unmap_page_range,grey
1508190312.015947,7650,unmap_page_range,grey
1508190312.016307,4570,intel_idle,grey
1508190312.016332,2750,anon_vma_interval_tree_remove,grey
1508190312.016881,3600,find_vma,grey
1508190312.017562,2890,cgroup_can_fork,grey
1508190312.018304,4570,intel_idle,grey
1508190312.018575,810,PyObject_RichCompare,grey
1508190312.019259,2390,_int_free,grey
1508190312.019307,4570,intel_idle,grey
1508190312.019959,230,PyDict_Next,grey
1508190312.020299,4570,intel_idle,grey
1508190312.020694,780,PyObject_Malloc,grey
1508190312.021299,4570,intel_idle,grey
1508190312.021495,7240,tensorflow::OpDef::Clear,grey
1508190312.022300,4570,intel_idle,grey
1508190312.022352,2390,_int_free,grey
1508190312.023248,1250,[unknown],grey
1508190312.023298,4570,intel_idle,grey
1508190312.024129,360,PyEval_SaveThread,grey
1508190312.024300,4570,intel_idle,grey
1508190312.025032,2640,_pthread_cleanup_push_defer,grey
1508190312.025300,4570,intel_idle,grey
1508190312.025960,1250,[unknown],grey
1508190312.026299,4570,intel_idle,grey
1508190312.026909,1250,[unknown],grey
1508190312.027300,4570,intel_idle,grey
1508190312.027872,170,PyDict_GetItem,grey
1508190312.028300,4570,intel_idle,grey
1508190312.028846,1250,[unknown],grey
1508190312.029299,4570,intel_idle,grey
1508190312.029826,5290,page_move_anon_rmap,grey
1508190312.030299,4570,intel_idle,grey
1508190312.030814,1250,[unknown],grey
1508190312.031300,4570,intel_idle,grey
1508190312.031849,780,PyObject_Malloc,grey
1508190312.032300,4570,intel_idle,grey
1508190312.032843,780,PyObject_Malloc,grey
1508190312.033828,3970,google::protobuf::Map<google::protobuf::MapKey,,grey
1508190312.034817,1250,[unknown],grey
1508190312.035807,4320,google::protobuf::python::cmessage::Dealloc,grey
1508190312.036807,6560,std::_Hashtable<std::pair<void,grey
1508190312.037813,340,PyEval_EvalFrameEx,grey
1508190312.038808,3940,google::protobuf::DynamicMessage::~DynamicMessage,grey
1508190312.039803,1160,PyUnicodeUCS4_DecodeASCII,grey
1508190312.040820,770,PyObject_IsTrue,grey
1508190312.041301,4570,intel_idle,grey
1508190312.041818,370,PyFrame_New,grey
1508190312.042798,520,PyMethod_New,grey
1508190312.043300,4570,intel_idle,grey
1508190312.043795,330,PyEval_EvalCodeEx,grey
1508190312.044794,340,PyEval_EvalFrameEx,grey
1508190312.045780,1250,[unknown],grey
1508190312.046768,1460,_PyType_Lookup,grey
1508190312.047373,2790,atl1c_intr,grey
1508190312.047787,1250,[unknown],grey
1508190312.048794,1250,[unknown],grey
1508190312.049782,340,PyEval_EvalFrameEx,grey
1508190312.050769,3670,free@plt,grey
1508190312.051760,1250,[unknown],grey
1508190312.052756,330,PyEval_EvalCodeEx,grey
1508190312.053751,4090,google::protobuf::internal::GeneratedMessageReflection::GetRaw<google::protobuf::internal::RepeatedPtrFieldBase>,grey
1508190312.054750,340,PyEval_EvalFrameEx,grey
1508190312.055748,1090,PyType_IsSubtype,grey
1508190312.056747,4130,google::protobuf::internal::GeneratedMessageReflection::ListFields,grey
1508190312.057746,780,PyObject_Malloc,grey
1508190312.058753,6640,std::string::_Rep::_S_create@plt,grey
1508190312.059761,340,PyEval_EvalFrameEx,grey
1508190312.060759,340,PyEval_EvalFrameEx,grey
1508190312.061770,4250,google::protobuf::io::CodedInputStream::IncrementRecursionDepthAndPushLimit,grey
1508190312.062767,4830,malloc,grey
1508190312.063763,970,PyString_Size,grey
1508190312.064759,1250,[unknown],grey
1508190312.065771,6550,std::_Hashtable<std::pair<google::protobuf::EnumDescriptor,grey
1508190312.066302,4570,intel_idle,grey
1508190312.066783,1250,[unknown],grey
1508190312.067780,3970,google::protobuf::Map<google::protobuf::MapKey,,grey
1508190312.068774,1250,[unknown],grey
1508190312.069769,1090,PyType_IsSubtype,grey
1508190312.070766,1030,PyTuple_New,grey
1508190312.071764,1250,[unknown],grey
1508190312.072776,1250,[unknown],grey
1508190312.073550,1250,[unknown],grey
1508190312.073791,370,PyFrame_New,grey
1508190312.074788,340,PyEval_EvalFrameEx,grey
1508190312.075782,3990,google::protobuf::Message::GetReflection,grey
1508190312.076779,340,PyEval_EvalFrameEx,grey
1508190312.077776,340,PyEval_EvalFrameEx,grey
1508190312.078773,2400,_int_malloc,grey
1508190312.079772,290,PyErr_Format,grey
1508190312.080771,3930,google::protobuf::DynamicMessage::SharedCtor,grey
1508190312.081771,340,PyEval_EvalFrameEx,grey
1508190312.082771,780,PyObject_Malloc,grey
1508190312.083771,1250,[unknown],grey
1508190312.084771,4090,google::protobuf::internal::GeneratedMessageReflection::GetRaw<google::protobuf::internal::RepeatedPtrFieldBase>,grey
1508190312.085773,1460,_PyType_Lookup,grey
1508190312.086774,3890,google::protobuf::Descriptor::FindFieldByName,grey
1508190312.087788,1250,[unknown],grey
1508190312.088788,6630,std::string::_Rep::_S_create,grey
1508190312.089786,2390,_int_free,grey
1508190312.090797,220,PyDict_New@plt,grey
1508190312.091796,1250,[unknown],grey
1508190312.092792,4290,google::protobuf::python::cmessage::AssureWritable,grey
1508190312.093803,3670,free@plt,grey
1508190312.094800,340,PyEval_EvalFrameEx,grey
1508190312.095796,280,PyErr_ExceptionMatches,grey
1508190312.096793,1250,[unknown],grey
1508190312.097793,2390,_int_free,grey
1508190312.098791,1250,[unknown],grey
1508190312.099790,1250,[unknown],grey
1508190312.100790,2700,_wrap_TF_DeleteStatus,grey
1508190312.101789,1090,PyType_IsSubtype,grey
1508190312.102815,340,PyEval_EvalFrameEx,grey
1508190312.103816,340,PyEval_EvalFrameEx,grey
1508190312.104814,2400,_int_malloc,grey
1508190312.105810,740,PyObject_Hash,grey
1508190312.106806,1390,_PyObject_GenericGetAttrWithDict,grey
1508190312.107803,340,PyEval_EvalFrameEx,grey
1508190312.108802,2170,__strlen_sse2_pminub,grey
1508190312.109802,340,PyEval_EvalFrameEx,grey
1508190312.110816,7440,tensorflow::shape_inference::InferenceContext::MakeShape,grey
1508190312.111830,340,PyEval_EvalFrameEx,grey
1508190312.112826,340,PyEval_EvalFrameEx,grey
1508190312.113820,1250,[unknown],grey
1508190312.114817,1460,_PyType_Lookup,grey
1508190312.115827,770,PyObject_IsTrue,grey
1508190312.116838,620,PyObject_Call,grey
1508190312.117833,330,PyEval_EvalCodeEx,grey
1508190312.118494,4570,intel_idle,grey
1508190312.118841,1250,[unknown],grey
1508190312.119864,340,PyEval_EvalFrameEx,grey
1508190312.120305,4570,intel_idle,grey
1508190312.120870,330,PyEval_EvalCodeEx,grey
1508190312.121871,4020,google::protobuf::internal::DynamicMapField::InsertOrLookupMapValue,grey
1508190312.122872,370,PyFrame_New,grey
1508190312.123714,1250,[unknown],grey
1508190312.123889,4170,google::protobuf::internal::ReflectionSchema::GetFieldOffsetNonOneof,grey
1508190312.124890,1250,[unknown],grey
1508190312.125888,340,PyEval_EvalFrameEx,grey
1508190312.126886,4050,google::protobuf::internal::GeneratedMessageReflection::FieldSize,grey
1508190312.127870,340,PyEval_EvalFrameEx,grey
1508190312.128870,340,PyEval_EvalFrameEx,grey
1508190312.129859,420,PyInt_FromLong,grey
1508190312.130849,1250,[unknown],grey
1508190312.131842,340,PyEval_EvalFrameEx,grey
1508190312.132838,670,PyObject_Free,grey
1508190312.133834,4360,google::protobuf::python::cmessage::New,grey
1508190312.134832,1090,PyType_IsSubtype,grey
1508190312.135830,170,PyDict_GetItem,grey
1508190312.136829,340,PyEval_EvalFrameEx,grey
1508190312.137330,4570,intel_idle,grey
1508190312.137843,1220,Py_VaBuildValue@plt,grey
1508190312.138843,4150,google::protobuf::internal::MapFieldBase::~MapFieldBase,grey
1508190312.139841,2400,_int_malloc,grey
1508190312.140263,4570,intel_idle,grey
1508190312.140852,1250,[unknown],grey
1508190312.141849,620,PyObject_Call,grey
1508190312.142845,7820,vfprintf,grey
1508190312.143842,1350,_PyCodec_Lookup,grey
1508190312.144840,4350,google::protobuf::python::cmessage::InternalGetScalar,grey
1508190312.145840,4170,google::protobuf::internal::ReflectionSchema::GetFieldOffsetNonOneof,grey
1508190312.146839,340,PyEval_EvalFrameEx,grey
1508190312.147839,1250,[unknown],grey
1508190312.148839,340,PyEval_EvalFrameEx,grey
1508190312.149853,4310,google::protobuf::python::cmessage::CopyFrom,grey
1508190312.150854,4300,google::protobuf::python::cmessage::ByteSize,grey
1508190312.151852,1090,PyType_IsSubtype,grey
1508190312.152849,3940,google::protobuf::DynamicMessage::~DynamicMessage,grey
1508190312.153863,3950,google::protobuf::FieldDescriptor::is_map,grey
1508190312.154862,1140,PyUnicodeUCS4_Decode,grey
1508190312.155858,6560,std::_Hashtable<std::pair<void,grey
1508190312.156855,4080,google::protobuf::internal::GeneratedMessageReflection::GetRaw<google::protobuf::RepeatedField<int>,grey
1508190312.157854,780,PyObject_Malloc,grey
1508190312.158853,3890,google::protobuf::Descriptor::FindFieldByName,grey
1508190312.159854,1460,_PyType_Lookup,grey
1508190312.160854,4150,google::protobuf::internal::MapFieldBase::~MapFieldBase,grey
1508190312.161867,1930,__memset_sse2,grey
1508190312.162867,360,PyEval_SaveThread,grey
1508190312.163864,340,PyEval_EvalFrameEx,grey
1508190312.164862,310,PyErr_Restore,grey
1508190312.165874,1030,PyTuple_New,grey
1508190312.166888,6600,std::basic_string<char,,grey
1508190312.167883,4970,memset@plt,grey
1508190312.168877,1250,[unknown],grey
1508190312.169873,710,PyObject_GetAttr,grey
1508190312.170871,4130,google::protobuf::internal::GeneratedMessageReflection::ListFields,grey
1508190312.171869,4340,google::protobuf::python::cmessage::GetFactoryForMessage,grey
1508190312.172868,2120,__strchr_sse42,grey
1508190312.173883,1090,PyType_IsSubtype,grey
1508190312.174882,1250,[unknown],grey
1508190312.175879,340,PyEval_EvalFrameEx,grey
1508190312.176876,3960,google::protobuf::FieldDescriptor::type,grey
1508190312.177874,620,PyObject_Call,grey
1508190312.178872,4220,google::protobuf::internal::WireFormat::ParseAndMergeField,grey
1508190312.179872,1250,[unknown],grey
1508190312.180886,650,PyObject_CallFunctionObjArgs,grey
1508190312.181887,340,PyEval_EvalFrameEx,grey
1508190312.182885,570,PyNumber_Long,grey
1508190312.183883,4380,google::protobuf::python::message_factory::GetMessageClass,grey
1508190312.184884,2400,_int_malloc,grey
1508190312.185882,450,PyList_Append@plt,grey
1508190312.186882,1390,_PyObject_GenericGetAttrWithDict,grey
1508190312.187881,4060,google::protobuf::internal::GeneratedMessageReflection::GetInt64,grey
1508190312.188882,2390,_int_free,grey
1508190312.189883,340,PyEval_EvalFrameEx,grey
1508190312.190883,340,PyEval_EvalFrameEx,grey
1508190312.191884,4020,google::protobuf::internal::DynamicMapField::InsertOrLookupMapValue,grey
1508190312.192884,1250,[unknown],grey
1508190312.193885,340,PyEval_EvalFrameEx,grey
1508190312.194886,730,PyObject_GetIter,grey
1508190312.195888,1460,_PyType_Lookup,grey
1508190312.196903,340,PyEval_EvalFrameEx,grey
1508190312.197903,230,PyDict_Next,grey
1508190312.198147,1250,[unknown],grey
1508190312.198326,1250,[unknown],grey
1508190312.198520,1250,[unknown],grey
1508190312.198929,610,PyObject_AsCharBuffer,grey
